User,Movie,Predicted Rating,Actual Rating
847,76,4.749082512528338,4.5
847,77,3.6820653043918226,4.0
847,78,4.8193368493822675,
847,79,4.325257887723998,3.5
847,80,4.5429622924243,4.5
847,81,3.378838408463875,3.5
847,82,4.487863073321541,
847,83,4.751885724732281,4.5
847,84,3.2634743535037423,
847,85,3.6779379121729763,
847,86,3.1660839356314536,
847,87,4.437621399797758,4.0
847,88,3.2863550471449363,
847,89,3.7053832053171876,
847,90,4.6875533406384555,
847,91,4.253122200495907,4.5
847,92,2.824148821350443,
847,93,4.864566258618722,4.0
847,94,3.151508166625841,3.5
847,95,2.4393961380205207,
847,96,3.9703309726396423,4.0
847,97,3.3106449505509357,3.5
847,98,3.5695131264707025,3.0
847,99,4.978768697912487,5.0
847,100,4.250025991980189,4.5
847,101,4.676337837666057,
847,102,4.5311744417015065,
847,103,3.8102758100986236,
847,104,4.2504394289181455,
847,105,3.8193225004177997,4.0
847,106,3.9886926319556,
847,107,4.023816663392617,
847,108,3.782383359965973,4.0
847,109,3.554341366692224,
847,110,3.3781404070051644,2.5
847,111,4.382256391045539,4.0
847,112,4.089709112316083,
847,113,4.243469867647756,
847,114,4.759015765317162,4.5
847,115,3.720481632893129,
847,116,4.273062496085753,4.5
847,117,3.950996948800467,
847,118,3.060815561821906,3.5
847,119,4.882997547376091,
847,120,2.8308328962589453,3.0
847,121,4.949568197348621,5.0
847,122,4.099431931996395,
847,123,4.597224564846445,
847,124,3.578839243216614,4.0
847,125,2.5244719305151984,3.0
847,126,4.438061892126358,4.0
847,127,2.8485620088622996,
847,128,3.675426526085478,4.0
847,129,3.5542909451601745,4.0
847,130,3.740468193713386,4.0
847,131,4.5650005189876,4.5
847,132,3.6232418919204346,4.0
847,133,4.284297475647447,
847,134,3.924062193639614,
847,135,3.7308304110796846,3.5
847,136,3.944244043722068,4.0
847,137,4.241709568115825,
847,138,3.793235890623894,
847,139,3.710818333440998,
847,140,3.980623815989461,4.5
847,141,2.294846853735421,
847,142,3.596340026639699,
847,143,1.820012544251726,3.0
847,144,4.107234132844758,4.0
847,145,4.040101861838513,
847,146,3.7705700756828477,
847,147,4.523283056904952,3.5
847,148,3.7842183379079133,
847,149,4.121325004246075,4.0
847,150,4.313719466198556,3.5
847,151,4.438113576552473,4.5
847,152,3.8135202809874307,4.0
847,153,4.0611107541556715,
847,154,3.783961579022072,
847,155,4.339727032353132,
847,156,3.1559321670763443,
847,157,4.142015090967999,4.0
847,158,3.7555032012939233,
847,159,3.940536204742122,4.5
847,160,4.065401029812301,
847,161,3.6200840321110688,3.5
847,162,3.9796095372757616,
847,163,3.237243749742113,
847,164,4.278568926476423,4.0
847,165,4.806292678020888,4.0
847,166,3.5758717426072115,
847,167,3.6336401846018136,4.0
847,168,4.432410215184096,4.0
847,169,3.476262957020365,
847,170,2.972696646093809,
847,171,3.2799632207378475,
847,172,3.3506428601850655,
847,173,3.2447550798536424,4.0
847,174,3.5945431901977156,4.0
847,175,4.000135925974177,
847,176,3.7573145685775478,
847,177,2.4173280797061656,2.5
847,178,4.429086507710041,4.0
847,179,3.940551944319684,
847,180,4.212329586179077,
847,181,2.9511401060151825,4.0
847,182,4.0039068129483475,4.0
847,183,3.405912717414023,
847,184,3.920659157469775,
847,185,2.769115016527161,
847,186,3.218516986661248,3.0
847,187,3.7497160292077427,
847,188,3.817146164916911,3.5
847,189,3.1220943464095487,
847,190,4.007780355730598,
847,191,4.929229052965647,4.0
847,192,3.8350342865634808,4.0
847,193,3.693583395752119,3.5
847,194,4.007338341470521,4.0
847,195,3.686313035759586,
847,196,4.845622936436936,4.5
847,197,4.097459002504895,
847,198,4.023994146321308,4.0
847,199,3.4026414010356882,
355,0,4.5823873910956365,5.0
355,1,3.5560576465476657,3.5
355,2,4.431205540931859,5.0
355,3,4.287886047194823,5.0
355,4,3.4709704967878303,3.0
355,5,4.243081207724062,5.0
355,6,3.6814656479913124,
355,7,3.8640503956366716,
355,8,4.1932929788162205,5.0
355,9,4.094223969206081,4.0
355,10,3.9238519317408382,
355,11,3.683982517119407,
355,12,3.453868791676095,3.0
355,13,2.6307355938396935,
355,14,4.3420869691932715,5.0
355,15,3.8944902838587483,
355,16,3.542797895747387,4.0
355,17,4.294309959235585,5.0
355,18,4.367442431636252,5.0
355,19,4.2010088684861575,
355,20,3.3318697670731954,4.0
355,21,4.474902630428282,5.0
355,22,4.500125149527598,5.0
355,23,4.473132649973402,
355,24,3.042732066461866,1.0
355,25,3.3131769947352363,3.5
355,26,2.9564294005018623,3.0
355,27,3.7795481672599034,3.0
355,28,4.54321368840871,5.0
355,29,4.550118812246321,
355,30,3.8620994957972217,5.0
355,31,3.486006587584879,3.0
355,32,2.4489880068470455,0.5
355,33,4.2676241604597065,3.0
355,34,3.0544501435868257,4.0
355,35,3.852174556814809,4.0
355,36,3.1275150238184777,
355,37,3.35269822222615,4.0
355,38,2.7321726171269765,3.0
355,39,2.619498762266886,
355,40,4.187977592924771,
355,41,3.250119251902592,3.0
355,42,2.6242800601895495,2.5
355,43,3.779531678539307,4.0
355,44,4.328708059036331,5.0
355,45,3.5823037965474556,3.0
355,46,2.169339796454464,2.0
355,47,3.5716865623151897,4.0
355,48,4.015031248824223,5.0
355,49,2.2859651817308553,1.0
355,50,3.4132824274830824,
355,51,2.721970223958375,0.5
355,52,2.351820705333968,0.5
355,53,3.8482116550017174,4.0
355,54,3.5745929400755574,3.0
355,55,3.119659339645387,
355,56,4.149320719010134,3.5
355,57,2.8405058346639955,3.0
355,58,4.063084770906909,5.0
355,59,4.3195264522195655,5.0
355,60,4.376948871560673,5.0
355,61,4.220753818568306,5.0
355,62,3.963358000886557,3.5
355,63,4.443847283774398,5.0
355,64,2.592504098452758,4.0
355,65,3.0977694862915848,
355,66,2.692665021035899,2.5
355,67,3.723587412248917,4.0
355,68,3.0587155596819278,3.0
355,69,2.58826249541307,0.5
355,70,2.603226179767252,2.5
355,71,3.859703174413794,4.5
355,72,3.7813274219195967,4.5
355,73,2.1550271092857995,1.5
355,74,3.4027178836504746,3.0
355,75,3.6657932330881953,4.0
355,76,4.385689533759773,5.0
355,77,3.4476194013354573,3.5
355,78,4.2585302649979235,4.0
355,79,4.122235156614543,4.5
355,80,4.168278525149949,3.0
355,81,3.365174223718785,
355,82,4.2521168174193535,5.0
355,83,4.2889419826127195,3.5
355,84,3.0846446539615564,4.0
355,85,3.1957133339002564,
355,86,2.9105259598219253,2.5
355,87,4.264303842735438,4.5
355,88,2.886835361246978,
355,89,3.797996634770427,4.5
355,90,4.364712623319368,3.0
355,91,4.100486497089466,4.5
355,92,2.4054382923915347,0.5
355,93,4.437488019027381,5.0
355,94,3.0977234976370043,3.0
355,95,2.191272889325899,
355,96,3.7966135921284803,
355,97,3.4493901399732456,
355,98,3.5557456722247505,3.5
355,99,4.272158088957645,
355,100,3.733974547713863,3.0
355,101,4.332679927377742,4.0
355,102,4.4856047002884525,5.0
355,103,3.443483411017167,
355,104,3.810507032362663,
355,105,3.6539534185409357,
355,106,3.920619512473981,4.0
355,107,3.732435204416215,4.5
355,108,3.3374138121182817,1.0
355,109,3.1211698693890466,
355,110,3.504656212392508,3.5
355,111,4.226687231636658,4.0
355,112,3.7062495367331216,3.0
355,113,3.975621987067669,
355,114,4.2974270477868135,5.0
355,115,3.597047407740103,3.0
355,116,3.932156736231082,5.0
355,117,3.914720208374104,
355,118,2.8939719984547403,2.5
355,119,4.546222773692914,
355,120,2.5940098533974574,3.0
355,121,4.437420011298592,
355,122,3.6754643433852103,
355,123,4.3718519378649106,4.5
355,124,3.2287254819277256,4.0
355,125,2.581057745510959,
355,126,4.003863576405511,3.0
355,127,2.519507551027379,
355,128,3.4249845622709887,4.5
355,129,3.14775765862823,3.0
355,130,3.5692166250875514,3.5
355,131,4.111935028648251,4.0
355,132,3.2875837884891688,3.5
355,133,4.185294460762669,5.0
355,134,3.5285313736223856,4.0
355,135,3.5412129055221926,5.0
355,136,3.420589712713309,2.5
355,137,4.089693997042947,5.0
355,138,3.4587423175532983,4.5
355,139,3.7224527961916296,4.0
355,140,3.8284609613318126,5.0
355,141,2.3612614155651173,3.0
355,142,3.3091025022765757,4.0
355,143,1.8289194521094432,0.5
355,144,3.5300307610980126,3.0
355,145,4.058506771783698,4.0
355,146,3.5280016636874256,4.0
355,147,4.316841781107371,5.0
355,148,3.3423961485294993,3.0
355,149,3.784248345388944,3.0
355,150,4.248864481588606,5.0
355,151,4.0755578153265315,
355,152,3.718311540352477,5.0
355,153,3.8912054927629844,
355,154,3.3339433673254266,3.0
355,155,4.267570578205166,3.5
355,156,2.9446041131763447,3.5
355,157,3.8935180352519208,4.5
355,158,3.6507255294859875,3.0
355,159,3.734136773316565,4.0
355,160,3.8411923528906007,
355,161,3.1649934851011774,4.0
355,162,3.5781618901229764,3.0
355,163,2.8962198827078494,3.0
355,164,3.8211102760071043,
355,165,4.325277367790312,5.0
355,166,3.2851229437689478,3.5
355,167,3.3607765589805823,3.5
355,168,4.112788380140735,5.0
355,169,3.1528442883152654,3.0
355,170,2.806916812228299,0.5
355,171,3.2548793630184063,3.5
355,172,2.971232625630267,
355,173,2.6843882031838175,0.5
355,174,3.0815481123399775,3.0
355,175,3.7923447485531687,4.0
355,176,3.4632737359093233,
355,177,2.104473115662448,1.0
355,178,4.271268128711603,5.0
355,179,3.7644560198139634,4.0
355,180,4.111637405861967,5.0
355,181,2.524494835669537,1.5
355,182,3.6034078441311514,2.0
355,183,2.88863005918436,1.5
355,184,3.951288398582502,5.0
355,185,2.2470656791064396,2.5
355,186,2.9488214934573143,
355,187,3.8008506171481238,
355,188,3.4525986353936022,
355,189,3.1170266673685934,
355,190,3.789706316712632,4.0
355,191,4.425682363050137,
355,192,3.6459933010651757,3.5
355,193,3.479236408611256,
355,194,3.9572857567994157,
355,195,3.314709925287415,2.0
355,196,4.258042671341604,4.0
355,197,3.6358088515237053,3.5
355,198,3.516959022964956,
355,199,3.34742805896289,4.0
80,0,4.314049798194062,
80,1,3.792421618488191,4.0
80,2,4.236072769548541,5.0
80,3,4.037551749315259,3.0
80,4,3.1154795575188956,3.0
80,5,3.846386268325217,
80,6,3.6650667847412355,4.5
80,7,3.600632704823615,3.5
80,8,3.6340855995454024,2.5
80,9,3.9903363851418474,
80,10,3.6202296124566615,
80,11,3.491585210216912,
80,12,3.319746205467073,3.5
80,13,2.304769742803857,1.5
80,14,4.234941437996886,3.5
80,15,3.480169405906195,2.5
80,16,3.340310372516278,
80,17,4.003250948388251,2.5
80,18,4.000215127658011,
80,19,3.9442215456532224,
80,20,3.416027843946396,3.5
80,21,3.9001416522593084,4.0
80,22,4.108558704371928,4.0
80,23,4.293577829577812,5.0
80,24,2.990836575088802,
80,25,2.7873482561748615,2.5
80,26,2.715741403065174,2.5
80,27,3.5655261480380207,4.0
80,28,4.323087916110867,3.5
80,29,4.328407210800444,4.5
80,30,3.7930187291143374,4.5
80,31,3.0812263456702773,
80,32,2.5194736127017863,
80,33,3.851400154605562,
80,34,2.7120612954072896,2.5
80,35,3.935132025095954,4.0
80,36,2.7097096270611094,
80,37,3.0275342199262334,
80,38,2.377293325890127,4.0
80,39,2.159029042803313,1.5
80,40,3.908818030166339,
80,41,2.999960376775039,3.5
80,42,2.439080963045426,
80,43,3.4851691256883646,2.0
80,44,3.8163409552275454,
80,45,3.5255638472889643,
80,46,1.9956612339282116,3.5
80,47,3.530293246533291,
80,48,3.6778238981180333,3.5
80,49,2.277528662203324,3.5
80,50,2.96010613605469,3.0
80,51,2.66556396012935,2.0
80,52,2.5708357861925997,
80,53,3.6316658727960767,
80,54,3.0227055141096923,2.5
80,55,2.6128603712226557,2.5
80,56,3.732477777617374,
80,57,2.5392803535036146,
80,58,3.4148425694804225,3.0
80,59,4.0544207952603815,3.5
80,60,3.767644491755166,2.5
80,61,4.012727098959468,3.5
80,62,3.6999686873443935,4.0
80,63,4.173174585602334,4.0
80,64,2.190708291135625,
80,65,2.8496593224210462,2.5
80,66,2.573789845667196,3.5
80,67,3.3773251356983716,4.0
80,68,2.8308650817653884,
80,69,2.733220151341446,2.5
80,70,2.6682811710328074,3.5
80,71,3.4638557566973707,
80,72,3.6547812604476984,
80,73,1.952658771880059,2.5
80,74,3.0606400761102828,
80,75,3.3151577231941025,3.5
80,76,4.098763885626855,4.5
80,77,3.1486431194090447,3.5
80,78,4.199544993460703,3.5
80,79,3.9145900393069484,4.0
80,80,3.982232331123576,3.0
80,81,3.1865860102831793,
80,82,4.113347172618027,3.5
80,83,4.087598464038756,3.5
80,84,2.282513425546884,
80,85,2.824277847349594,
80,86,2.61202433198671,2.0
80,87,4.069808048031623,4.5
80,88,2.844319700507954,
80,89,3.3045373424821634,
80,90,4.352233175737382,5.0
80,91,3.634298432900696,3.5
80,92,2.1254376328039264,1.5
80,93,4.025903312567832,3.0
80,94,2.4233225944109993,2.5
80,95,1.7807644737575696,2.5
80,96,3.7428978364269474,4.0
80,97,2.9833795072641918,2.5
80,98,3.381938050897762,4.0
80,99,3.965354150754655,
80,100,3.4908283115704406,4.0
80,101,3.836999921203922,3.0
80,102,4.162352822881724,
80,103,3.3226874953510808,
80,104,3.7291831367092687,3.5
80,105,3.409153238638854,4.0
80,106,3.5523255940630922,3.5
80,107,3.4277742218677494,
80,108,3.3437554847984154,
80,109,2.894303172782759,
80,110,3.3319316307877322,3.5
80,111,3.9238144497629404,4.0
80,112,3.5977369289529113,
80,113,3.5309522330515475,
80,114,4.127147129266185,4.0
80,115,2.9953336597854765,
80,116,3.455478115454854,2.5
80,117,3.8466368126602175,4.0
80,118,2.853831521802009,3.5
80,119,4.085507145153304,
80,120,2.3808338052537312,3.5
80,121,4.062042873351825,3.5
80,122,3.4378092101161433,
80,123,3.9073021885000983,
80,124,3.1954376854045616,4.0
80,125,2.2997882116110473,3.0
80,126,3.7595768408427466,4.5
80,127,2.036753882098928,2.0
80,128,2.7586247205742698,2.0
80,129,2.534977839675964,2.5
80,130,3.4183165601154135,
80,131,4.0480213570677215,3.5
80,132,3.1262963520146734,
80,133,3.686400228344471,
80,134,3.1637163339096857,3.5
80,135,3.495694064267343,3.0
80,136,3.345308330426687,
80,137,3.7044365903817518,3.5
80,138,3.3328317299014376,
80,139,3.016540203899365,2.5
80,140,3.3566143336564793,4.0
80,141,2.0131629221207996,
80,142,3.561048620986785,4.0
80,143,1.8969605101873281,
80,144,3.475704115753376,4.0
80,145,3.687753659012847,3.5
80,146,3.214419330321874,3.5
80,147,4.2088622339320745,4.0
80,148,3.172709037573666,3.5
80,149,3.4955980543741814,4.0
80,150,3.8174334179238,
80,151,3.729504394249626,
80,152,3.2605769908256916,3.5
80,153,3.464726529062142,3.0
80,154,2.9668248155403316,
80,155,4.029068524948517,4.5
80,156,2.6396575089091097,3.0
80,157,3.8011185787070447,4.0
80,158,3.457986433045758,
80,159,3.238819359454726,
80,160,3.7689180898741492,
80,161,3.3675715628748337,3.5
80,162,3.039596260096781,2.5
80,163,2.6944888609493574,3.5
80,164,3.355769476221349,
80,165,3.885077213986542,
80,166,3.0733166018942986,
80,167,3.24102241293574,
80,168,3.881273275457865,4.0
80,169,3.0262306660444,3.5
80,170,3.0244462996729347,3.5
80,171,2.436254639623302,2.0
80,172,2.502317192891585,2.5
80,173,2.8715194516669866,4.0
80,174,3.0549145563488462,4.0
80,175,3.3283691073627044,2.0
80,176,3.067492663467702,2.5
80,177,2.0719316980502427,2.0
80,178,4.079024200322058,4.5
80,179,3.668116211594961,4.0
80,180,3.749258765241786,
80,181,2.172652285716075,2.0
80,182,3.6264798343424425,3.5
80,183,2.8506692009200223,
80,184,3.6936679643808774,4.0
80,185,2.072980051794965,
80,186,2.619573960698206,
80,187,3.753683662585404,
80,188,3.24889180037033,
80,189,2.8868483347211376,3.5
80,190,3.515566101946672,4.0
80,191,3.8485493700569093,
80,192,3.379615949347692,
80,193,3.264874601160834,3.0
80,194,3.629010932553951,
80,195,3.30712841984246,4.0
80,196,3.978989568353276,
80,197,3.50423278542042,3.5
80,198,3.3392819736263974,2.5
80,199,2.8958614247394174,3.0
257,0,4.23219146568563,
257,1,4.840678424841426,5.0
257,2,5.0,5.0
257,3,4.724159697309413,5.0
257,4,4.5331097118248564,
257,5,4.826343804365186,5.0
257,6,4.868688757043926,4.5
257,7,4.415210621601043,4.5
257,8,4.418270050204345,
257,9,5.0,5.0
257,10,4.735538488017646,4.0
257,11,4.646877620917623,5.0
257,12,4.861063462291668,5.0
257,13,3.998072769956066,
257,14,4.717550099565733,
257,15,4.436560930711864,4.5
257,16,4.04564156138062,
257,17,4.717011141511498,5.0
257,18,4.380293094955391,4.5
257,19,3.9749910234596744,4.0
257,20,4.670192133062298,5.0
257,21,5.0,5.0
257,22,4.504468269800834,5.0
257,23,4.411348612196827,4.5
257,24,4.230917655975635,
257,25,4.404130210307812,4.5
257,26,4.27516140069422,4.5
257,27,4.791336763139966,5.0
257,28,5.0,5.0
257,29,3.569652910490535,2.0
257,30,4.84170331769905,5.0
257,31,4.358623131004077,
257,32,3.5974334940731953,
257,33,4.781969765656125,5.0
257,34,3.9482000600049947,
257,35,4.798951456213316,
257,36,4.103118470212353,
257,37,4.318528191763972,5.0
257,38,4.17664690036827,
257,39,3.6465592896999155,
257,40,4.7530061980873395,
257,41,3.95149305152238,
257,42,4.218645441312907,
257,43,4.477789811014585,4.5
257,44,4.095346360291619,4.5
257,45,4.6177122310938294,5.0
257,46,3.3554174778378307,
257,47,4.6937419089557695,4.5
257,48,4.441754511149826,4.0
257,49,3.728059861860309,4.0
257,50,4.242245257226617,
257,51,4.210166258330924,5.0
257,52,3.3390774558823075,
257,53,4.627328631074539,4.5
257,54,4.434858588491392,4.5
257,55,3.99564599741506,
257,56,4.929841525028553,5.0
257,57,4.285475348770692,
257,58,4.624124061939631,
257,59,4.441970879822831,4.5
257,60,4.152568302076718,4.0
257,61,4.219426636099892,4.5
257,62,4.563008751387243,
257,63,4.851777299165249,4.5
257,64,3.4564081557233575,2.0
257,65,4.33052506900122,4.5
257,66,4.3197761480492565,5.0
257,67,4.372293051479153,
257,68,3.9981187901247983,
257,69,4.195632941916379,4.5
257,70,4.169030698138341,
257,71,4.314616463955674,
257,72,4.699701576895829,5.0
257,73,3.367234411352899,
257,74,4.146447752603982,4.5
257,75,3.9508452473284046,
257,76,3.668967581482086,3.0
257,77,3.608647855889554,3.0
257,78,4.927354876608781,5.0
257,79,4.205499224637286,4.5
257,80,3.675455588602862,4.0
257,81,4.219473287948887,4.5
257,82,4.384369933480425,
257,83,4.424097981915751,
257,84,3.909749254110155,
257,85,3.9204944702706923,
257,86,4.100166493401133,
257,87,4.439225103035184,
257,88,4.252667051914296,4.5
257,89,4.308331695478114,
257,90,4.010741555763132,
257,91,4.09541251402456,
257,92,3.6970660446378614,
257,93,3.1762312900259273,0.5
257,94,3.698011601860509,
257,95,3.598465602869691,
257,96,4.740248515369722,
257,97,3.81699800925566,3.0
257,98,4.3913071339423055,4.5
257,99,3.97264758436159,3.0
257,100,4.300161905166477,4.5
257,101,4.797543111162232,5.0
257,102,4.200829584504919,2.0
257,103,4.008403700847981,
257,104,4.2608775799693,4.5
257,105,4.28772632425595,4.0
257,106,3.5134221153740275,
257,107,4.42617309459915,3.0
257,108,4.251825242931874,4.5
257,109,4.3131518713028045,4.0
257,110,2.8734502358286296,
257,111,3.4467997582418057,
257,112,4.565712846565787,4.5
257,113,4.717382267932157,4.5
257,114,3.851477367845934,2.0
257,115,4.018456096121304,
257,116,4.236080914790832,4.0
257,117,4.297195718018627,4.5
257,118,3.6335730243312447,4.0
257,119,4.345109155237269,
257,120,3.9754726964516656,4.5
257,121,4.097020148207839,4.0
257,122,4.405391134122425,4.0
257,123,4.349186470393753,4.5
257,124,4.392276631018457,5.0
257,125,4.0056774129983745,
257,126,4.488715697011086,4.5
257,127,3.892871962188197,
257,128,3.7990799615150106,
257,129,3.8775512648530337,
257,130,4.4061093169762975,
257,131,4.27537382976884,
257,132,4.277344672123633,4.5
257,133,3.1691083043173878,2.5
257,134,4.051405357372293,
257,135,4.332811932914421,4.5
257,136,3.9099272308696786,4.0
257,137,3.9286240499097618,
257,138,4.63784190183119,4.5
257,139,4.25700956770005,4.5
257,140,4.26191818752018,4.5
257,141,3.959896968528837,
257,142,4.641354557022735,5.0
257,143,2.9467015330568698,
257,144,4.213819196303956,4.5
257,145,4.563108841548975,4.0
257,146,4.057327098156025,
257,147,3.9796515495698985,
257,148,4.495036938074045,5.0
257,149,4.429722498782667,
257,150,3.810057109710511,3.0
257,151,4.6023634857422415,4.5
257,152,4.58447742312188,4.5
257,153,3.712063752345338,
257,154,4.097057228778318,3.0
257,155,4.596769098798736,4.5
257,156,4.168730148935461,4.5
257,157,4.3300532767137465,
257,158,4.484902418382036,4.5
257,159,3.8063057923749137,
257,160,4.610141651973149,4.5
257,161,4.2588135158956835,
257,162,3.822081620349873,
257,163,3.885805796681843,4.0
257,164,3.993420086378522,
257,165,4.382750090753544,4.5
257,166,4.652157699417411,5.0
257,167,4.392097895924207,4.5
257,168,3.621884997847564,2.0
257,169,3.9504461123451478,4.5
257,170,4.298011072958499,4.5
257,171,4.151590977346104,4.5
257,172,4.293224058511373,4.5
257,173,2.6876019891287752,1.5
257,174,4.377903437827911,4.5
257,175,4.2135609393534725,4.5
257,176,4.184738716330906,
257,177,3.4701134472599007,
257,178,3.9138801979125564,
257,179,4.696988947597707,5.0
257,180,3.77451661751783,3.0
257,181,3.4178298423382385,
257,182,4.0145124656055255,4.5
257,183,3.7866423575645776,3.0
257,184,4.504962549389278,5.0
257,185,3.452806489038675,
257,186,4.364327436178089,
257,187,4.697620772101108,
257,188,4.468520439099061,4.0
257,189,3.5839009558701855,4.0
257,190,4.296483044216147,4.5
257,191,4.434997187186173,4.0
257,192,4.418157195770842,
257,193,4.270119565198822,4.0
257,194,3.863079551372654,3.0
257,195,4.338462586325881,4.0
257,196,5.0,5.0
257,197,3.978880339214612,4.0
257,198,3.6893537279443547,
257,199,4.240270749307242,4.5
102,0,4.223905742924188,3.0
102,1,3.7122112271694587,4.0
102,2,4.384729629642214,4.0
102,3,3.939935561296581,4.0
102,4,3.5795953410330803,3.0
102,5,4.424306854382801,
102,6,3.444512159269592,3.0
102,7,3.9012578137395004,
102,8,4.187400127944241,4.0
102,9,3.914206953232494,1.5
102,10,4.087774823642382,5.0
102,11,3.7274857137346387,
102,12,3.5318373736657325,4.0
102,13,2.7700709485061443,3.0
102,14,4.133185288987368,4.0
102,15,3.997378952211908,4.0
102,16,3.419400584709635,4.0
102,17,4.511895601070023,5.0
102,18,3.8303934037878955,3.0
102,19,3.871921753113994,4.0
102,20,3.188744446822158,3.0
102,21,4.49899120609382,5.0
102,22,4.128928617769483,4.0
102,23,3.6710827511246684,3.0
102,24,3.2112941781835733,
102,25,3.5244000804787317,3.0
102,26,3.35002159626521,3.0
102,27,4.017892636585704,4.0
102,28,4.287059072960993,3.0
102,29,3.9071760283295656,3.0
102,30,3.863959707866305,5.0
102,31,3.7347336354435203,3.0
102,32,2.655879319298008,3.0
102,33,4.262175293637733,5.0
102,34,3.09760015631929,
102,35,3.846460021048445,4.0
102,36,3.39757334208399,3.0
102,37,3.719204460705179,4.0
102,38,2.9003856820034395,4.0
102,39,2.998117632348552,
102,40,4.1053725328058555,4.0
102,41,3.2162866778514587,
102,42,2.868212307284318,3.0
102,43,3.8928115582169416,4.0
102,44,4.298535190302594,5.0
102,45,3.455466958499479,
102,46,2.1917009282111906,3.0
102,47,3.711101633997834,3.0
102,48,4.2288500602563905,5.0
102,49,2.3783978188507975,3.0
102,50,3.5631124170643185,
102,51,3.1461096385070983,4.0
102,52,2.8578206825665164,
102,53,4.102854969784652,5.0
102,54,3.6221945064391985,4.0
102,55,2.917575180268782,3.0
102,56,4.208208057963787,
102,57,2.944690427909695,3.0
102,58,3.7872799829568713,4.0
102,59,4.189792423289451,3.0
102,60,4.206370204632513,4.0
102,61,4.093448758135028,4.0
102,62,4.049022174697596,4.0
102,63,4.138029641769806,5.0
102,64,2.8739157701975655,5.0
102,65,2.899884762391852,3.0
102,66,2.9685136197490323,3.0
102,67,3.851548152755776,
102,68,2.983832111779015,
102,69,3.0320609671906116,3.0
102,70,2.7705995419384424,3.0
102,71,3.8927723415747173,5.0
102,72,3.8764325921821143,
102,73,2.2701813213441193,
102,74,3.5802768032099563,4.0
102,75,3.667277181664017,4.0
102,76,3.742655250027181,4.0
102,77,3.1153705760075368,3.0
102,78,4.3497229793387655,3.0
102,79,4.073840283917797,4.0
102,80,4.116332628879487,4.0
102,81,3.2703227770586385,3.0
102,82,3.921631744324672,3.0
102,83,4.0397434043885045,
102,84,2.7836323852742675,3.0
102,85,3.415272053755408,
102,86,2.6633458494469036,1.5
102,87,3.957344079415183,3.0
102,88,3.0353788100091603,3.0
102,89,3.774791538676019,4.0
102,90,3.829173492822846,4.0
102,91,4.072868743089703,
102,92,2.6221961449962246,
102,93,3.760875797491711,4.0
102,94,2.8267999273083446,
102,95,2.2482246440990927,3.0
102,96,3.5935622717974085,4.0
102,97,2.9875643175383098,3.0
102,98,3.602300172771014,3.0
102,99,3.7629846961533806,3.0
102,100,3.7048975773639,4.0
102,101,4.33602169128576,5.0
102,102,4.108112407343597,3.0
102,103,3.0615469532844735,3.0
102,104,3.457059366241758,3.0
102,105,3.4940266313111454,
102,106,3.6470285312100583,3.0
102,107,3.9563162215254164,4.0
